match_id,bowler,bowling_team,innings_no,over_no,ball_no,runs_off_bat,extras,wide_runs,no_ball_runs,bye_runs,leg_bye_runs,total_runs,wicket_flag,wicket_type,is_legal_delivery,batsman,batting_team,cumulative_runs,wicket_no,phasewise_wkt,overs_category,bowling_result,partnership_runs
149757,Digvesh Singh Rathi,LSG,1,4,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,38,1,38/1,power_play,Win,23
149757,Digvesh Singh Rathi,LSG,1,4,6,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,40,1,40/1,power_play,Win,25
149757,Avesh Khan,LSG,1,5,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,40,1,40/1,power_play,Win,25
149757,Avesh Khan,LSG,1,5,2,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,41,1,41/1,power_play,Win,26
149757,Avesh Khan,LSG,1,5,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,42,1,42/1,power_play,Win,27
149757,Avesh Khan,LSG,1,5,4,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,46,1,46/1,power_play,Win,31
149757,Avesh Khan,LSG,1,5,5,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,52,1,52/1,power_play,Win,37
149757,Avesh Khan,LSG,1,5,6,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,56,1,56/1,power_play,Win,41
149757,Manimaran Siddharth,LSG,1,6,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,57,1,57/1,middle_over,Win,42
149757,Manimaran Siddharth,LSG,1,6,2,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,59,1,59/1,middle_over,Win,44
149757,Manimaran Siddharth,LSG,1,6,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,63,1,63/1,middle_over,Win,48
149757,Manimaran Siddharth,LSG,1,6,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,64,1,64/1,middle_over,Win,49
149757,Manimaran Siddharth,LSG,1,6,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,65,1,65/1,middle_over,Win,50
149757,Manimaran Siddharth,LSG,1,6,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,65,1,65/1,middle_over,Win,50
149757,Digvesh Singh Rathi,LSG,1,7,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,66,1,66/1,middle_over,Win,51
149757,Digvesh Singh Rathi,LSG,1,7,2,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,67,1,67/1,middle_over,Win,52
149757,Digvesh Singh Rathi,LSG,1,7,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,71,1,71/1,middle_over,Win,56
149757,Digvesh Singh Rathi,LSG,1,7,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,72,1,72/1,middle_over,Win,57
149757,Digvesh Singh Rathi,LSG,1,7,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,73,1,73/1,middle_over,Win,58
149757,Digvesh Singh Rathi,LSG,1,7,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,74,1,74/1,middle_over,Win,59
149757,Avesh Khan,LSG,1,8,1,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,80,1,80/1,middle_over,Win,65
149757,Avesh Khan,LSG,1,8,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,81,1,81/1,middle_over,Win,66
149757,Avesh Khan,LSG,1,8,3,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,83,1,83/1,middle_over,Win,68
149757,Avesh Khan,LSG,1,8,4,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,89,1,89/1,middle_over,Win,74
149757,Avesh Khan,LSG,1,8,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,89,1,89/1,middle_over,Win,74
149757,Avesh Khan,LSG,1,8,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,89,1,89/1,middle_over,Win,74
149757,Prince Yadav,LSG,1,9,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,90,1,90/1,middle_over,Win,75
149757,Prince Yadav,LSG,1,9,2,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Angkrish Raghuvanshi,KKR,91,1,91/1,middle_over,Win,76
149757,Prince Yadav,LSG,1,9,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,91,1,91/1,middle_over,Win,76
149757,Prince Yadav,LSG,1,9,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,92,1,92/1,middle_over,Win,77
149757,Prince Yadav,LSG,1,9,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ajinkya Rahane,KKR,93,1,93/1,middle_over,Win,78
149757,Prince Yadav,LSG,1,9,6,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,97,1,97/1,middle_over,Win,82
149757,Prince Yadav,LSG,1,9,7,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,98,1,98/1,middle_over,Win,83
149757,Digvesh Singh Rathi,LSG,1,10,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,99,1,99/1,middle_over,Win,84
149757,Digvesh Singh Rathi,LSG,1,10,2,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Ajinkya Rahane,KKR,99,2,99/2,middle_over,Win,0
149757,Digvesh Singh Rathi,LSG,1,10,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Cameron Green,KKR,99,2,99/2,middle_over,Win,0
149757,Digvesh Singh Rathi,LSG,1,10,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,100,2,100/2,middle_over,Win,1
149757,Digvesh Singh Rathi,LSG,1,10,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,101,2,101/2,middle_over,Win,2
149757,Digvesh Singh Rathi,LSG,1,10,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,102,2,102/2,middle_over,Win,3
149757,Manimaran Siddharth,LSG,1,11,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,103,2,103/2,middle_over,Win,4
149757,Manimaran Siddharth,LSG,1,11,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Angkrish Raghuvanshi,KKR,104,2,104/2,middle_over,Win,5
149757,Manimaran Siddharth,LSG,1,11,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,105,2,105/2,middle_over,Win,6
149757,Manimaran Siddharth,LSG,1,11,4,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Angkrish Raghuvanshi,KKR,105,3,105/3,middle_over,Win,0
149757,Manimaran Siddharth,LSG,1,11,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rinku Singh,KKR,106,3,106/3,middle_over,Win,1
149757,Manimaran Siddharth,LSG,1,11,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Cameron Green,KKR,106,3,106/3,middle_over,Win,1
149757,Mohammed Shami,LSG,1,12,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rinku Singh,KKR,107,3,107/3,middle_over,Win,2
149757,Mohammed Shami,LSG,1,12,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,108,3,108/3,middle_over,Win,3
149757,Mohammed Shami,LSG,1,12,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rinku Singh,KKR,109,3,109/3,middle_over,Win,4
149757,Mohammed Shami,LSG,1,12,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,110,3,110/3,middle_over,Win,5
149757,Mohammed Shami,LSG,1,12,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rinku Singh,KKR,110,3,110/3,middle_over,Win,5
149757,Mohammed Shami,LSG,1,12,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rinku Singh,KKR,111,3,111/3,middle_over,Win,6
149757,Avesh Khan,LSG,1,13,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rinku Singh,KKR,111,3,111/3,middle_over,Win,6
149757,Avesh Khan,LSG,1,13,2,0,0,0,0,0,0,0,TRUE,Bowled,TRUE,Rinku Singh,KKR,111,4,111/4,middle_over,Win,0
149757,Avesh Khan,LSG,1,13,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rovman Powell,KKR,111,4,111/4,middle_over,Win,0
149757,Avesh Khan,LSG,1,13,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rovman Powell,KKR,111,4,111/4,middle_over,Win,0
149757,Avesh Khan,LSG,1,13,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rovman Powell,KKR,111,4,111/4,middle_over,Win,0
149757,Avesh Khan,LSG,1,13,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,112,4,112/4,middle_over,Win,1
149757,Digvesh Singh Rathi,LSG,1,14,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,113,4,113/4,middle_over,Win,2
149757,Digvesh Singh Rathi,LSG,1,14,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Cameron Green,KKR,113,4,113/4,middle_over,Win,2
149757,Digvesh Singh Rathi,LSG,1,14,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Cameron Green,KKR,113,4,113/4,middle_over,Win,2
149757,Digvesh Singh Rathi,LSG,1,14,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Cameron Green,KKR,113,4,113/4,middle_over,Win,2
149757,Digvesh Singh Rathi,LSG,1,14,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,114,4,114/4,middle_over,Win,3
149757,Digvesh Singh Rathi,LSG,1,14,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,115,4,115/4,middle_over,Win,4
149757,Manimaran Siddharth,LSG,1,15,1,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Rovman Powell,KKR,121,4,121/4,death_over,Win,10
149757,Manimaran Siddharth,LSG,1,15,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rovman Powell,KKR,121,4,121/4,death_over,Win,10
149757,Manimaran Siddharth,LSG,1,15,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Rovman Powell,KKR,125,4,125/4,death_over,Win,14
149757,Manimaran Siddharth,LSG,1,15,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rovman Powell,KKR,125,4,125/4,death_over,Win,14
149757,Manimaran Siddharth,LSG,1,15,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,126,4,126/4,death_over,Win,15
149757,Manimaran Siddharth,LSG,1,15,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,127,4,127/4,death_over,Win,16
149757,Prince Yadav,LSG,1,16,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,128,4,128/4,death_over,Win,17
149757,Prince Yadav,LSG,1,16,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,129,4,129/4,death_over,Win,18
149757,Prince Yadav,LSG,1,16,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Cameron Green,KKR,133,4,133/4,death_over,Win,22
149757,Prince Yadav,LSG,1,16,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,134,4,134/4,death_over,Win,23
149757,Prince Yadav,LSG,1,16,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Rovman Powell,KKR,138,4,138/4,death_over,Win,27
149757,Prince Yadav,LSG,1,16,6,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Rovman Powell,KKR,144,4,144/4,death_over,Win,33
149757,Avesh Khan,LSG,1,17,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,145,4,145/4,death_over,Win,34
149757,Avesh Khan,LSG,1,17,2,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Rovman Powell,KKR,147,4,147/4,death_over,Win,36
149757,Avesh Khan,LSG,1,17,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Rovman Powell,KKR,151,4,151/4,death_over,Win,40
149757,Avesh Khan,LSG,1,17,4,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Rovman Powell,KKR,152,4,152/4,death_over,Win,41
149757,Avesh Khan,LSG,1,17,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,153,4,153/4,death_over,Win,42
149757,Avesh Khan,LSG,1,17,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Cameron Green,KKR,153,4,153/4,death_over,Win,42
149757,Avesh Khan,LSG,1,17,7,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Cameron Green,KKR,157,4,157/4,death_over,Win,46
149757,Mohammed Shami,LSG,1,18,1,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Rovman Powell,KKR,158,4,158/4,death_over,Win,47
149757,Mohammed Shami,LSG,1,18,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Cameron Green,KKR,164,4,164/4,death_over,Win,53
149757,Mohammed Shami,LSG,1,18,3,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Cameron Green,KKR,165,4,165/4,death_over,Win,54
149757,Mohammed Shami,LSG,1,18,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,166,4,166/4,death_over,Win,55
149757,Mohammed Shami,LSG,1,18,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,167,4,167/4,death_over,Win,56
149757,Mohammed Shami,LSG,1,18,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,168,4,168/4,death_over,Win,57
149757,Mohammed Shami,LSG,1,18,7,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,169,4,169/4,death_over,Win,58
149757,Prince Yadav,LSG,1,19,1,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Rovman Powell,KKR,173,4,173/4,death_over,Win,62
149757,Prince Yadav,LSG,1,19,2,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Rovman Powell,KKR,174,4,174/4,death_over,Win,63
149757,Prince Yadav,LSG,1,19,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,175,4,175/4,death_over,Win,64
149757,Prince Yadav,LSG,1,19,4,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Cameron Green,KKR,179,4,179/4,death_over,Win,68
149757,Prince Yadav,LSG,1,19,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Cameron Green,KKR,180,4,180/4,death_over,Win,69
149757,Prince Yadav,LSG,1,19,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rovman Powell,KKR,180,4,180/4,death_over,Win,69
149757,Prince Yadav,LSG,1,19,7,0,1,0,0,1,0,1,FALSE,NULL,TRUE,Rovman Powell,KKR,181,4,181/4,death_over,Win,70
149757,Vaibhav Arora,KKR,2,0,1,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Mitchell Marsh,LSG,4,0,4/0,power_play,Loss,0
149757,Vaibhav Arora,KKR,2,0,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Mitchell Marsh,LSG,4,0,4/0,power_play,Loss,0
149757,Vaibhav Arora,KKR,2,0,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Mitchell Marsh,LSG,5,0,5/0,power_play,Loss,1
149757,Vaibhav Arora,KKR,2,0,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Aiden Markram,LSG,5,0,5/0,power_play,Loss,1
149757,Vaibhav Arora,KKR,2,0,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Aiden Markram,LSG,5,0,5/0,power_play,Loss,1
149757,Vaibhav Arora,KKR,2,0,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aiden Markram,LSG,6,0,6/0,power_play,Loss,2
149757,Anukul Roy,KKR,2,1,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aiden Markram,LSG,7,0,7/0,power_play,Loss,3
149757,Anukul Roy,KKR,2,1,2,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Mitchell Marsh,LSG,8,0,8/0,power_play,Loss,4
149757,Anukul Roy,KKR,2,1,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Mitchell Marsh,LSG,8,0,8/0,power_play,Loss,4
149757,Anukul Roy,KKR,2,1,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Mitchell Marsh,LSG,9,0,9/0,power_play,Loss,5
149757,Anukul Roy,KKR,2,1,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aiden Markram,LSG,10,0,10/0,power_play,Loss,6
149757,Anukul Roy,KKR,2,1,6,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Mitchell Marsh,LSG,11,0,11/0,power_play,Loss,7
149757,Anukul Roy,KKR,2,1,7,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Aiden Markram,LSG,12,0,12/0,power_play,Loss,8
149757,Anukul Roy,KKR,2,1,8,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aiden Markram,LSG,13,0,13/0,power_play,Loss,9
149757,Navdeep Saini,KKR,2,2,1,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Aiden Markram,LSG,17,0,17/0,power_play,Loss,13
149757,Navdeep Saini,KKR,2,2,2,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Aiden Markram,LSG,23,0,23/0,power_play,Loss,19
149757,Navdeep Saini,KKR,2,2,3,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Aiden Markram,LSG,27,0,27/0,power_play,Loss,23
149757,Navdeep Saini,KKR,2,2,4,0,1,0,0,0,1,1,FALSE,NULL,TRUE,Aiden Markram,LSG,28,0,28/0,power_play,Loss,24
149757,Navdeep Saini,KKR,2,2,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Mitchell Marsh,LSG,29,0,29/0,power_play,Loss,25
149757,Navdeep Saini,KKR,2,2,6,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Aiden Markram,LSG,31,0,31/0,power_play,Loss,27
149757,Anukul Roy,KKR,2,3,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Mitchell Marsh,LSG,32,0,32/0,power_play,Loss,28
149757,Anukul Roy,KKR,2,3,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aiden Markram,LSG,33,0,33/0,power_play,Loss,29
149757,Anukul Roy,KKR,2,3,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Mitchell Marsh,LSG,34,0,34/0,power_play,Loss,30
149757,Anukul Roy,KKR,2,3,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Aiden Markram,LSG,34,0,34/0,power_play,Loss,30
149757,Anukul Roy,KKR,2,3,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Aiden Markram,LSG,35,0,35/0,power_play,Loss,31
149757,Anukul Roy,KKR,2,3,6,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Mitchell Marsh,LSG,41,0,41/0,power_play,Loss,37
149757,Vaibhav Arora,KKR,2,4,1,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Aiden Markram,LSG,41,1,41/1,power_play,Loss,0
149757,Vaibhav Arora,KKR,2,4,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rishabh Pant,LSG,42,1,42/1,power_play,Loss,1
149757,Vaibhav Arora,KKR,2,4,3,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Mitchell Marsh,LSG,42,2,42/2,power_play,Loss,0
149757,Vaibhav Arora,KKR,2,4,4,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ayush Badoni,LSG,42,2,42/2,power_play,Loss,0
149757,Vaibhav Arora,KKR,2,4,5,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Ayush Badoni,LSG,48,2,48/2,power_play,Loss,6
149757,Vaibhav Arora,KKR,2,4,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,49,2,49/2,power_play,Loss,7
149757,Sunil Narine,KKR,2,5,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ayush Badoni,LSG,49,2,49/2,power_play,Loss,7
149757,Sunil Narine,KKR,2,5,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,50,2,50/2,power_play,Loss,8
149757,Sunil Narine,KKR,2,5,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rishabh Pant,LSG,51,2,51/2,power_play,Loss,9
149757,Sunil Narine,KKR,2,5,4,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ayush Badoni,LSG,55,2,55/2,power_play,Loss,13
149757,Sunil Narine,KKR,2,5,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ayush Badoni,LSG,55,2,55/2,power_play,Loss,13
149757,Sunil Narine,KKR,2,5,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,56,2,56/2,power_play,Loss,14
149757,Kartik Tyagi,KKR,2,6,1,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ayush Badoni,LSG,60,2,60/2,middle_over,Loss,18
149757,Kartik Tyagi,KKR,2,6,2,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,61,2,61/2,middle_over,Loss,19
149757,Kartik Tyagi,KKR,2,6,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rishabh Pant,LSG,62,2,62/2,middle_over,Loss,20
149757,Kartik Tyagi,KKR,2,6,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,63,2,63/2,middle_over,Loss,21
149757,Kartik Tyagi,KKR,2,6,5,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Rishabh Pant,LSG,67,2,67/2,middle_over,Loss,25
149757,Kartik Tyagi,KKR,2,6,6,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rishabh Pant,LSG,68,2,68/2,middle_over,Loss,26
149757,Sunil Narine,KKR,2,7,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rishabh Pant,LSG,69,2,69/2,middle_over,Loss,27
149757,Sunil Narine,KKR,2,7,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ayush Badoni,LSG,69,2,69/2,middle_over,Loss,27
149757,Sunil Narine,KKR,2,7,3,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,70,2,70/2,middle_over,Loss,28
149757,Sunil Narine,KKR,2,7,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Rishabh Pant,LSG,71,2,71/2,middle_over,Loss,29
149757,Sunil Narine,KKR,2,7,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,72,2,72/2,middle_over,Loss,30
149757,Sunil Narine,KKR,2,7,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Rishabh Pant,LSG,72,2,72/2,middle_over,Loss,30
149757,Cameron Green,KKR,2,8,1,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,73,2,73/2,middle_over,Loss,31
149757,Cameron Green,KKR,2,8,2,0,0,0,0,0,0,0,TRUE,Caught,TRUE,Rishabh Pant,LSG,73,3,73/3,middle_over,Loss,0
149757,Cameron Green,KKR,2,8,3,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Nicholas Pooran,LSG,74,3,74/3,middle_over,Loss,1
149757,Cameron Green,KKR,2,8,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Nicholas Pooran,LSG,75,3,75/3,middle_over,Loss,2
149757,Cameron Green,KKR,2,8,5,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Ayush Badoni,LSG,76,3,76/3,middle_over,Loss,3
149757,Cameron Green,KKR,2,8,6,6,0,0,0,0,0,6,FALSE,NULL,TRUE,Nicholas Pooran,LSG,82,3,82/3,middle_over,Loss,9
149757,Cameron Green,KKR,2,8,7,0,1,0,1,0,0,1,FALSE,NULL,FALSE,Nicholas Pooran,LSG,83,3,83/3,middle_over,Loss,10
149757,Cameron Green,KKR,2,8,8,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Nicholas Pooran,LSG,84,3,84/3,middle_over,Loss,11
149757,Sunil Narine,KKR,2,9,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nicholas Pooran,LSG,84,3,84/3,middle_over,Loss,11
149757,Sunil Narine,KKR,2,9,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nicholas Pooran,LSG,84,3,84/3,middle_over,Loss,11
149757,Sunil Narine,KKR,2,9,3,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nicholas Pooran,LSG,84,3,84/3,middle_over,Loss,11
149757,Sunil Narine,KKR,2,9,4,1,0,0,0,0,0,1,FALSE,NULL,TRUE,Nicholas Pooran,LSG,85,3,85/3,middle_over,Loss,12
149757,Sunil Narine,KKR,2,9,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ayush Badoni,LSG,85,3,85/3,middle_over,Loss,12
149757,Sunil Narine,KKR,2,9,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ayush Badoni,LSG,85,3,85/3,middle_over,Loss,12
149757,Navdeep Saini,KKR,2,10,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nicholas Pooran,LSG,85,3,85/3,middle_over,Loss,12
149757,Navdeep Saini,KKR,2,10,2,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nicholas Pooran,LSG,85,3,85/3,middle_over,Loss,12
149757,Navdeep Saini,KKR,2,10,3,0,1,1,0,0,0,1,FALSE,NULL,FALSE,Nicholas Pooran,LSG,86,3,86/3,middle_over,Loss,13
149757,Navdeep Saini,KKR,2,10,4,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Nicholas Pooran,LSG,88,3,88/3,middle_over,Loss,15
149757,Navdeep Saini,KKR,2,10,5,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nicholas Pooran,LSG,88,3,88/3,middle_over,Loss,15
149757,Navdeep Saini,KKR,2,10,6,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Nicholas Pooran,LSG,88,3,88/3,middle_over,Loss,15
149757,Navdeep Saini,KKR,2,10,7,2,0,0,0,0,0,2,FALSE,NULL,TRUE,Nicholas Pooran,LSG,90,3,90/3,middle_over,Loss,17
149757,Kartik Tyagi,KKR,2,11,1,0,0,0,0,0,0,0,FALSE,NULL,TRUE,Ayush Badoni,LSG,90,3,90/3,middle_over,Loss,17
149757,Kartik Tyagi,KKR,2,11,2,4,0,0,0,0,0,4,FALSE,NULL,TRUE,Ayush Badoni,LSG,94,3,94/3,middle_over,Loss,21
